xtb_task_index,xtb_task_slug,candidate_id,component_role,conformer_id,source_task_slug,crest_rank,canonical_smiles,run_status,warning_codes,failure_type,failure_message,archive_file,archive_sha256,method,xtb_version,xtb_version_full,total_energy_hartree,relative_energy_kcal_mol,boltzmann_proxy_weight_298K,homo_ev,lumo_ev,homo_lumo_gap_ev,reported_homo_lumo_gap_ev,dipole_x_au,dipole_y_au,dipole_z_au,dipole_magnitude_debye,partial_charge_sum_e,gfn2_d4_alpha0_au,reactive_site_kind,reactive_site_count,reactive_site_distance_a,probe_radius_a,sphere_point_count,site_1_atom_index,site_1_charge_e,site_1_atomic_alpha0_au,site_1_incident_wbo_count,site_1_incident_wbo_sum,site_1_incident_wbo_mean,site_1_sasa_a2,site_1_relative_sasa,site_1_nonbonded_net_gap_a,site_2_atom_index,site_2_charge_e,site_2_atomic_alpha0_au,site_2_incident_wbo_count,site_2_incident_wbo_sum,site_2_incident_wbo_mean,site_2_sasa_a2,site_2_relative_sasa,site_2_nonbonded_net_gap_a,site_charge_e_mean,site_charge_e_min,site_charge_e_max,site_charge_e_abs_difference,site_atomic_alpha0_au_mean,site_atomic_alpha0_au_min,site_atomic_alpha0_au_max,site_atomic_alpha0_au_abs_difference,site_incident_wbo_sum_mean,site_incident_wbo_sum_min,site_incident_wbo_sum_max,site_incident_wbo_sum_abs_difference,site_sasa_a2_mean,site_sasa_a2_min,site_sasa_a2_max,site_sasa_a2_abs_difference,site_relative_sasa_mean,site_relative_sasa_min,site_relative_sasa_max,site_relative_sasa_abs_difference,site_nonbonded_net_gap_a_mean,site_nonbonded_net_gap_a_min,site_nonbonded_net_gap_a_max,site_nonbonded_net_gap_a_abs_difference,xtbout_json_sha256,stdout_sha256,wbo_sha256
5000116,0005_000117_cf_e33b95455b6d8a7e60f8,commercial_hqee,chain_extender,cf_e33b95455b6d8a7e60f8,reality_commercial_hqee,117,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/e3/0005_000117_cf_e33b95455b6d8a7e60f8.tar.gz,7cc241a9fedd09b16b03f49a5993385a9d57b3e8a2a9b799577ea6306cc2234b,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78970944,,,-10.06960667,-6.30291843,3.7666882400000006,3.76668825,-0.00052015,-1.03835741,0.00258459,2.6392493005219317,-1.9999999954778414e-08,133.283148,hydroxyl_oxygen,2,9.706409661455247,1.4,960,9,-0.43418924,6.263,2,1.90812046076368,0.95406023038184,33.25987387194695,0.3104166666666667,-0.029004350051897054,13,-0.43418623,6.263,2,1.9081234146516621,0.9540617073258311,34.041146076992675,0.3177083333333333,-0.02855807647689068,-0.43418773499999996,-0.43418924,-0.43418623,3.009999999969981e-06,6.263,6.263,6.263,0.0,1.908121937707671,1.90812046076368,1.9081234146516621,2.9538879822155195e-06,33.65050997446981,33.25987387194695,34.041146076992675,0.7812722050457239,0.3140625,0.3104166666666667,0.3177083333333333,0.007291666666666641,-0.028781213264393868,-0.029004350051897054,-0.02855807647689068,0.0004462735750063729,0d2eb694e487906e6ad79645823ebcfe9d783143628865832d1c20d18ebde2b9,084f2842c8c74c9a5b5681e671e00dc43bd573db63e962707ffa2f7c81e91e31,355010b179f871eedcae09eae01123ad78fc7ec43b7ece7d95ff7174f6207687
5000117,0005_000118_cf_b65fb16f039342467763,commercial_hqee,chain_extender,cf_b65fb16f039342467763,reality_commercial_hqee,118,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/b6/0005_000118_cf_b65fb16f039342467763.tar.gz,e9b72f734b3c0b90eb9cd914020de75ea416f7288080ca5ed39976e559065400,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78968264,,,-9.95427342,-6.18011091,3.77416251,3.77416251,-0.30145339,0.48299574,-0.38408508,1.7456455054752487,2.7755575615628914e-17,133.305252,hydroxyl_oxygen,2,8.422313103996844,1.4,960,9,-0.43775684,6.273,2,1.902274422527216,0.951137211263608,28.572240641672543,0.26666666666666666,-0.12553985776842125,13,-0.42974677,6.25,2,1.9092877140833109,0.9546438570416554,31.92055009186854,0.29791666666666666,-0.11496232068506407,-0.433751805,-0.43775684,-0.42974677,0.00801006999999998,6.2615,6.25,6.273,0.022999999999999687,1.9057810683052634,1.902274422527216,1.9092877140833109,0.0070132915560949805,30.246395366770543,28.572240641672543,31.92055009186854,3.3483094501959982,0.28229166666666666,0.26666666666666666,0.29791666666666666,0.03125,-0.12025108922674266,-0.12553985776842125,-0.11496232068506407,0.01057753708335718,3ce2bc46beaef6b1581c7a6e484f03e75dcaf5c2192341c9547e06967f05710e,97da6c35084f25faa62053df438c60843da1ead6c2d1dab872166f42ffa2835e,84843132555d6b3ca3c16b8241e9051b91a155c58819663eb50f5e84973eb4aa
5000118,0005_000119_cf_da0a54a331a5e39f7ef1,commercial_hqee,chain_extender,cf_da0a54a331a5e39f7ef1,reality_commercial_hqee,119,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/da/0005_000119_cf_da0a54a331a5e39f7ef1.tar.gz,922cb775538d5b3a96c082510789a48d51e439604eb6b5db9ddedaf046d95444,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78967408,,,-9.94618955,-6.18903173,3.7571578199999998,3.75715782,-0.51504432,0.64406426,0.45854038,2.3983480799148755,1.734723475976807e-17,133.301216,hydroxyl_oxygen,2,8.732593304878542,1.4,960,9,-0.43736592,6.272,2,1.902456309393302,0.951228154696651,29.018681901698674,0.2708333333333333,-0.1211566197488596,13,-0.42971142,6.25,2,1.9093026333834229,0.9546513166917114,31.808939776862008,0.296875,-0.11543555664591265,-0.43353867,-0.43736592,-0.42971142,0.0076545000000000085,6.261,6.25,6.272,0.02200000000000024,1.9058794713883624,1.902456309393302,1.9093026333834229,0.006846323990120862,30.41381083928034,29.018681901698674,31.808939776862008,2.7902578751633342,0.28385416666666663,0.2708333333333333,0.296875,0.026041666666666685,-0.11829608819738613,-0.1211566197488596,-0.11543555664591265,0.005721063102946955,8842da9bb3395dda77ed2cf6c7c2554d00edad52f22b10638a2f4ebf5d23c2e1,b2e5a20a10f9b5db537c0c70ff81805c9ef68d7e4aaac6fd05079e48f326e42f,72f3a3a539519ffd9235506ab3bd36680e1290899d2610d2ab84a283f04a0ce9
5000119,0005_000120_cf_d5f83955304b754d55d8,commercial_hqee,chain_extender,cf_d5f83955304b754d55d8,reality_commercial_hqee,120,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/d5/0005_000120_cf_d5f83955304b754d55d8.tar.gz,7bb4e07ce1f8ff8c03100c83997f1e1b48336e8774e85a17b4b4d11368665b53,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78965578,,,-10.06733185,-6.30230418,3.7650276700000003,3.76502768,-0.00544316,0.98421068,-0.82928019,3.271263563255035,9.999999966980866e-09,133.283857,hydroxyl_oxygen,2,9.140213700361072,1.4,960,9,-0.43410312,6.263,2,1.908189738798656,0.954094869399328,33.81792544697961,0.315625,-0.028915908757746633,13,-0.43411029,6.263,2,1.908183474203319,0.9540917371016595,33.48309450196001,0.3125,-0.028437024847991266,-0.43410670500000004,-0.43411029,-0.43410312,7.170000000000787e-06,6.263,6.263,6.263,0.0,1.9081866065009874,1.908183474203319,1.908189738798656,6.264595336924472e-06,33.65050997446981,33.48309450196001,33.81792544697961,0.334830945019597,0.3140625,0.3125,0.315625,0.003124999999999989,-0.02867646680286895,-0.028915908757746633,-0.028437024847991266,0.00047888390975536765,1f55b54f54e93fabd7ae46021ab5ad9d35d0592bf563c7b240ff5438105adb4b,c88a88dae2ffdd50ae4c6d962e0b5379d478fde1a3f22163c532b231918d0fef,aefbc001842292c160b2dec5f2cadcebe45918e38f6d655f4c0e8950f928c9a5
5000120,0005_000121_cf_2b50e93567fe13e795a3,commercial_hqee,chain_extender,cf_2b50e93567fe13e795a3,reality_commercial_hqee,121,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/2b/0005_000121_cf_2b50e93567fe13e795a3.tar.gz,ccb0c26a204c08fe35e31338c9e9387c5b3f4f5668e9aea3c8c5a1d6d68c2905,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78961759,,,-9.95486047,-6.15493919,3.7999212799999995,3.79992128,1.0415543,-0.41740375,-0.01643926,2.8523458432548194,-1.999999993743118e-08,133.406542,hydroxyl_oxygen,2,8.766857634157478,1.4,960,9,-0.43236364,6.258,2,1.908245896793881,0.9541229483969405,25.000710561463478,0.23333333333333334,-0.10245875167998597,13,-0.43368924,6.261,2,1.90428028647275,0.952140143236375,34.041146076992675,0.3177083333333333,-0.2074905670358369,-0.43302644,-0.43368924,-0.43236364,0.0013255999999999823,6.2595,6.258,6.261,0.0030000000000001137,1.9062630916333154,1.90428028647275,1.908245896793881,0.0039656103211309635,29.520928319228076,25.000710561463478,34.041146076992675,9.040435515529197,0.2755208333333333,0.23333333333333334,0.3177083333333333,0.08437499999999998,-0.15497465935791144,-0.2074905670358369,-0.10245875167998597,0.10503181535585093,80b2aed30cb0505c3dd78dbac336b92ca671ab574eed59c05e88aaa1bf6be757,adf0d811d9a1b30b67fdc01c0bc940d5942e9fed4d51811cc7d4d85afab49c44,ba9e669b238bf4c38f9e29eeb900a543aeb5fd8d6e7a62a94767c126e90234f2
5000121,0005_000122_cf_221c5797ec623503d333,commercial_hqee,chain_extender,cf_221c5797ec623503d333,reality_commercial_hqee,122,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/22/0005_000122_cf_221c5797ec623503d333.tar.gz,615b0c077ab8246cb957ffb9871544afc6c761c5d817c26df20e7bfc8dbe9380,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78960933,,,-9.96822503,-6.21105575,3.7571692799999994,3.75716928,-0.2326323,-0.72601218,0.60141809,2.4681324680677776,-9.71445146547012e-17,133.257034,hydroxyl_oxygen,2,9.510830609817177,1.4,960,9,-0.43726491,6.272,2,1.902631982670548,0.951315991335274,28.683850956679077,0.2677083333333333,-0.12692473254131253,13,-0.44253183,6.287,2,1.899211199776237,0.9496055998881185,28.90707158669214,0.26979166666666665,-0.1607748422116726,-0.43989837,-0.44253183,-0.43726491,0.005266920000000008,6.2795000000000005,6.272,6.287,0.01499999999999968,1.9009215912233925,1.899211199776237,1.902631982670548,0.003420782894310914,28.79546127168561,28.683850956679077,28.90707158669214,0.22322063001306347,0.26875,0.2677083333333333,0.26979166666666665,0.002083333333333326,-0.14384978737649257,-0.1607748422116726,-0.12692473254131253,0.03385010967036006,8f5ace430c476eb2909295d7878e245ffe14b59db58e0507cb79c45d7b63270a,55d3c669e941f8b08ea191e17c68e72679b4e05bdb3daae9e901a059e3eda9a2,28bfdeadc118d83ac4732897cb39e48b1f6f588570ce62591250331306bbddea
5000122,0005_000123_cf_b81100a8c8e507ad46ca,commercial_hqee,chain_extender,cf_b81100a8c8e507ad46ca,reality_commercial_hqee,123,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/b8/0005_000123_cf_b81100a8c8e507ad46ca.tar.gz,1ed968f171bf11b449cb3d6ecec208ac6968116159bfa0d52f80b748a6d6c2d3,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.7895941,,,-9.95352793,-6.15262194,3.8009059899999995,3.80090599,0.92754751,0.41705241,-0.76676907,3.2373223128512656,-9.999999932286396e-09,133.40796,hydroxyl_oxygen,2,8.019962376808751,1.4,960,9,-0.43225248,6.257,2,1.9083589785076551,0.9541794892538276,25.000710561463478,0.23333333333333334,-0.10001323653894523,13,-0.4335612,6.261,2,1.90433863716628,0.95216931858314,34.26436670700575,0.31979166666666664,-0.2036590463854555,-0.43290684,-0.4335612,-0.43225248,0.0013087199999999855,6.259,6.257,6.261,0.004000000000000448,1.9063488078369675,1.90433863716628,1.9083589785076551,0.004020341341375078,29.632538634234614,25.000710561463478,34.26436670700575,9.26365614554227,0.2765625,0.23333333333333334,0.31979166666666664,0.0864583333333333,-0.15183614146220037,-0.2036590463854555,-0.10001323653894523,0.10364580984651028,ad18c848a08cea4d7f2cd46582bf28fc47ad6390615eb06a98031ed4a08db3ba,2a4d5acca813e6f2c12f4f4cdf1ecff45e822ca886979ec7921593fce13cb24a,37bcc6c9d3062537dd124f5caee309c5caaba9602ee339bf903895a6f5b49bac
5000123,0005_000124_cf_e1cc79b67dc3fac6029a,commercial_hqee,chain_extender,cf_e1cc79b67dc3fac6029a,reality_commercial_hqee,124,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/e1/0005_000124_cf_e1cc79b67dc3fac6029a.tar.gz,6e5e650bffdcf81693deb784e9bd1ae6de609adebc7a8c016235a24a44781200,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78958075,,,-9.95959017,-6.18027621,3.7793139600000005,3.77931396,-1.0270952,-0.36442408,-0.66083983,3.239543514830353,-1.9999999975595095e-08,133.352976,hydroxyl_oxygen,2,7.061245744918823,1.4,960,9,-0.43696949,6.271,2,1.902781126855158,0.951390563427579,34.041146076992675,0.3177083333333333,-0.1257320610098107,13,-0.43240521,6.258,2,1.908304363747856,0.954152181873928,25.000710561463478,0.23333333333333334,-0.10168884194726835,-0.43468735000000003,-0.43696949,-0.43240521,0.004564280000000032,6.2645,6.258,6.271,0.0129999999999999,1.905542745301507,1.902781126855158,1.908304363747856,0.005523236892698069,29.520928319228076,25.000710561463478,34.041146076992675,9.040435515529197,0.2755208333333333,0.23333333333333334,0.3177083333333333,0.08437499999999998,-0.11371045147853953,-0.1257320610098107,-0.10168884194726835,0.024043219062542365,1776b3e4c1032fa95c36a2ca1616fbb33bd9c85e066b5dd0803fde278776ad8e,e89a736d4a3c05f0b53bcf5308222c2f3b8623239ebba2362d9adace7308cab8,86bd446f028ab664acaf77bb753a9551b414dfd3ab724493db5e9003d5ff6ecd
5000124,0005_000125_cf_350db150f1b1aa46c361,commercial_hqee,chain_extender,cf_350db150f1b1aa46c361,reality_commercial_hqee,125,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/35/0005_000125_cf_350db150f1b1aa46c361.tar.gz,ae616787c9922a9520a25def7ced7670b96bf87ec2c3b793d7fb9a79eaf00045,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78957274,,,-9.83814316,-6.00530872,3.832834439999999,3.83283444,-0.36651178,-0.12086783,-0.91632872,2.5272142708813257,2.000000001722846e-08,133.227096,hydroxyl_oxygen,2,9.949855305916946,1.4,960,9,-0.43605027,6.268,2,1.907422125646758,0.953711062823379,32.81343261192082,0.30625,-0.032857178542976984,13,-0.44198829,6.286,2,1.897250297786047,0.9486251488930235,20.536297961202145,0.19166666666666668,-0.37574942298578784,-0.43901928,-0.44198829,-0.43605027,0.005938019999999988,6.276999999999999,6.268,6.286,0.017999999999999794,1.9023362117164027,1.897250297786047,1.907422125646758,0.010171827860711025,26.67486528656148,20.536297961202145,32.81343261192082,12.277134650718672,0.24895833333333334,0.19166666666666668,0.30625,0.11458333333333334,-0.2043033007643824,-0.37574942298578784,-0.032857178542976984,0.34289224444281086,83b2643a3bff149e6d2054843e1496d8e8a21cde3272485f9ba9d080b1b76519,8f5f9ce31e2cb25aad010d2f2e9ec539176179539c42aa46599432039c572009,e5a6f93bb6b7902d6f5b5a3b36a3a45a4503ce0c88da333c3f10edd232b2b4bb
5000125,0005_000126_cf_2b6f5ed7516d67c65012,commercial_hqee,chain_extender,cf_2b6f5ed7516d67c65012,reality_commercial_hqee,126,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/2b/0005_000126_cf_2b6f5ed7516d67c65012.tar.gz,f4345389dfe2ef62475bfb3983b447155270ebc95cfa05ced28a575fc0ead78e,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78956895,,,-9.83980185,-5.99376924,3.846032610000001,3.84603261,-0.00596698,-0.199388,0.52946165,1.4381000715904693,2.0816681711721685e-17,133.230028,hydroxyl_oxygen,2,7.623135224042578,1.4,960,9,-0.44183314,6.285,2,1.8970941884945671,0.9485470942472836,20.201467016182544,0.18854166666666666,-0.3726851550835455,13,-0.43631063,6.269,2,1.907230283813959,0.9536151419069795,33.37148418695348,0.31145833333333334,-0.03272808895218682,-0.439071885,-0.44183314,-0.43631063,0.005522510000000036,6.277,6.269,6.285,0.016000000000000014,1.902162236154263,1.8970941884945671,1.907230283813959,0.010136095319391858,26.786475601568014,20.201467016182544,33.37148418695348,13.170017170770937,0.25,0.18854166666666666,0.31145833333333334,0.12291666666666667,-0.20270662201786616,-0.3726851550835455,-0.03272808895218682,0.3399570661313587,79f535831cac4169c8a8874f41c9fc3508b4ca9fc841e2a542a8dcf25b980da9,751f9f05effa2ee95a8f892a8ff3e81312762df22dddabe271e01a7f0de61369,b6395c766d32ea9411831b78f15459e075e08b20c925c2284b15f0596f3cf446
5000126,0005_000127_cf_cd31d3eabe994e0646a8,commercial_hqee,chain_extender,cf_cd31d3eabe994e0646a8,reality_commercial_hqee,127,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/cd/0005_000127_cf_cd31d3eabe994e0646a8.tar.gz,4430f05d3a625d36ec74914b9f82aff037f605c18d3bf7cfd6a2d0b91b06f88d,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78955432,,,-9.83770849,-6.00417576,3.833532730000001,3.83353273,-0.18442045,0.26336035,-0.65645803,1.857921958209225,1.0000000029430911e-08,133.22781,hydroxyl_oxygen,2,9.640706036868714,1.4,960,9,-0.43615122,6.269,2,1.907315414286259,0.9536577071431295,32.70182229691428,0.30520833333333336,-0.03499015843548059,13,-0.44192169,6.286,2,1.897279758005575,0.9486398790027875,20.98273922122828,0.19583333333333333,-0.37534368705237875,-0.439036455,-0.44192169,-0.43615122,0.005770469999999972,6.2775,6.269,6.286,0.01699999999999946,1.902297586145917,1.897279758005575,1.907315414286259,0.010035656280684035,26.84228075907128,20.98273922122828,32.70182229691428,11.719083075686001,0.25052083333333336,0.19583333333333333,0.30520833333333336,0.10937500000000003,-0.20516692274392967,-0.37534368705237875,-0.03499015843548059,0.34035352861689816,8b906ee3dd83dc488c98b982e0bfef2d0df36bcb1f6ce06270ae0971e6d2dd6c,54b3216cabf72c7cfa6c2f1fda5655dee822d7aaa68cbaed75bf2dd4f75086c8,fa2329b7f5fa6c01e4979d0ab4243ffb157110b71768e2b2d45c659a13a82134
5000127,0005_000128_cf_b0d8fba7c15d1887b508,commercial_hqee,chain_extender,cf_b0d8fba7c15d1887b508,reality_commercial_hqee,128,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/b0/0005_000128_cf_b0d8fba7c15d1887b508.tar.gz,9de5d5f9a8db0a455620615208608a926531f97dcad1207a7e01ea58b41b496c,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78954813,,,-9.97511887,-6.20539526,3.769723609999999,3.76972361,-0.11192214,0.02582827,-0.85641559,2.1962822987725525,-4.5102810375396984e-17,133.262047,hydroxyl_oxygen,2,8.104693859072462,1.4,960,9,-0.437377,6.272,2,1.902522965265931,0.9512614826329655,28.79546127168561,0.26875,-0.12105125257833538,13,-0.44240009,6.287,2,1.899274195166515,0.9496370975832575,28.572240641672543,0.26666666666666666,-0.15853379880293406,-0.439888545,-0.44240009,-0.437377,0.005023090000000008,6.2795000000000005,6.272,6.287,0.01499999999999968,1.900898580216223,1.899274195166515,1.902522965265931,0.003248770099415932,28.683850956679077,28.572240641672543,28.79546127168561,0.22322063001306702,0.2677083333333333,0.26666666666666666,0.26875,0.002083333333333326,-0.13979252569063472,-0.15853379880293406,-0.12105125257833538,0.03748254622459868,e9a56b7724d826faaa4401f661ef042c8ff0bdeabdb1b600f51164fecf046a77,4e9b1354db91fe140c4659d81f112854585a5cdeab99c37003ed1a96b36554d1,e7c67a6bce12b43e92bcb4acb5c3182bda9203f71f6d0aa8b17e9f56ddc321cd
5000128,0005_000129_cf_f76a898a70157c303092,commercial_hqee,chain_extender,cf_f76a898a70157c303092,reality_commercial_hqee,129,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/f7/0005_000129_cf_f76a898a70157c303092.tar.gz,9934766c23498164188cbad4c1c1965a0324827311baba9c57db5605f58a4602,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78953337,,,-9.840506,-5.9957045,3.844801499999999,3.8448015,0.17630631,0.29697832,-0.80473025,2.225836465721752,9.999999946164184e-09,133.229703,hydroxyl_oxygen,2,8.054015845631373,1.4,960,9,-0.4418057,6.285,2,1.8972231543574019,0.9486115771787009,20.536297961202145,0.19166666666666668,-0.3733246382548223,13,-0.43610517,6.268,2,1.9073767927150351,0.9536883963575176,32.478601666901206,0.303125,-0.02996477563648514,-0.438955435,-0.4418057,-0.43610517,0.005700530000000037,6.2765,6.268,6.285,0.017000000000000348,1.9022999735362185,1.8972231543574019,1.9073767927150351,0.010153638357633277,26.507449814051675,20.536297961202145,32.478601666901206,11.94230370569906,0.24739583333333331,0.19166666666666668,0.303125,0.1114583333333333,-0.20164470694565373,-0.3733246382548223,-0.02996477563648514,0.3433598626183372,0bca2d171e8f373c6a88bef8a8324d66fdde934e9cb86323454e85d509228284,04b63425f0badfa652a6333dbaf24a80fc6be06e463cdcc4f93bdce35da3e922,33c72ecbf127a86c18ea0e40ac71ae983227ac355ab170cd43027218f23f457b
5000129,0005_000130_cf_ec915c926531195bf6f7,commercial_hqee,chain_extender,cf_ec915c926531195bf6f7,reality_commercial_hqee,130,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/ec/0005_000130_cf_ec915c926531195bf6f7.tar.gz,e4235e9dfdc8eedb88a637c2b4dabd5258d6abce1e21199f4626fbcd68c6e664,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78952334,,,-9.96189108,-6.18680855,3.775082529999999,3.77508253,-1.04031598,-0.37259021,-0.09791514,2.819698245985389,1.000000000861423e-08,133.353925,hydroxyl_oxygen,2,8.61904656532242,1.4,960,9,-0.43742057,6.272,2,1.9021060340626508,0.9510530170313254,33.70631513197308,0.3145833333333333,-0.13574192532282314,13,-0.43224776,6.257,2,1.908365286276781,0.9541826431383905,25.112320876470008,0.234375,-0.10761495538128796,-0.434834165,-0.43742057,-0.43224776,0.005172810000000028,6.2645,6.257,6.272,0.015000000000000568,1.905235660169716,1.9021060340626508,1.908365286276781,0.006259252214130262,29.409318004221543,25.112320876470008,33.70631513197308,8.59399425550307,0.27447916666666666,0.234375,0.3145833333333333,0.08020833333333333,-0.12167844035205555,-0.13574192532282314,-0.10761495538128796,0.028126969941535185,07b6f1ef135fbd79a534887a5c7502964e5380d4a68201e238fb3f22372e0b35,158b8612349fb954e3dc988e5616f0b7c13d7fdc7c1cd641a0aceca87b04cac1,41ad151d43ca24814b5e75db3ca023f671c973ef349563af234fa47cc17174bd
5000130,0005_000131_cf_7e01bc6526bba6ee7a7e,commercial_hqee,chain_extender,cf_7e01bc6526bba6ee7a7e,reality_commercial_hqee,131,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/7e/0005_000131_cf_7e01bc6526bba6ee7a7e.tar.gz,4a0daa68b39a8d0cd6244413353aac834eec88597ad566884c926a00a5dfedf5,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.7895053,,,-9.97550902,-6.20230933,3.77319969,3.77319969,-0.13216346,0.09474556,0.49275858,1.31890638947814,-1.0000000015553123e-08,133.260939,hydroxyl_oxygen,2,7.410731648426253,1.4,960,9,-0.44235485,6.287,2,1.899297730529168,0.949648865264584,29.018681901698674,0.2708333333333333,-0.15550283133424903,13,-0.43746879,6.272,2,1.902437347345436,0.951218673672718,28.460630326666013,0.265625,-0.12219454505808325,-0.43991182,-0.44235485,-0.43746879,0.004886060000000025,6.2795000000000005,6.272,6.287,0.01499999999999968,1.900867538937302,1.899297730529168,1.902437347345436,0.003139616816267843,28.739656114182345,28.460630326666013,29.018681901698674,0.5580515750326605,0.26822916666666663,0.265625,0.2708333333333333,0.005208333333333315,-0.13884868819616614,-0.15550283133424903,-0.12219454505808325,0.03330828627616578,c81f052caa1389d1c7336e37abad12d81f550527405d6439830d347f2b361f5a,4037ac022e6a84a45c64efdfb627321026511de44e15111e8f32d1bd4cec5d0d,b30772d9b2d76ed07b36a7c98a2c116938f2ce008346782819b195a7ecaba24e
5000131,0005_000132_cf_445c8f2a23a386cec5ef,commercial_hqee,chain_extender,cf_445c8f2a23a386cec5ef,reality_commercial_hqee,132,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/44/0005_000132_cf_445c8f2a23a386cec5ef.tar.gz,1271cb0ecdfd70e1241377595d0ffa713852312612f2ebd4971881a2c94acb54,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78950261,,,-9.97667409,-6.20514718,3.7715269099999995,3.77152691,0.15111671,0.14738241,0.4799856,1.3327671533700947,-3.000000003625103e-08,133.25979,hydroxyl_oxygen,2,7.363057741591738,1.4,960,9,-0.43758433,6.273,2,1.902289673181746,0.951144836590873,28.79546127168561,0.26875,-0.11735401339445439,13,-0.44235487,6.287,2,1.899304543037379,0.9496522715186895,28.79546127168561,0.26875,-0.15962781664841352,-0.4399696,-0.44235487,-0.43758433,0.00477053999999999,6.279999999999999,6.273,6.287,0.014000000000000234,1.9007971081095625,1.899304543037379,1.902289673181746,0.0029851301443670764,28.79546127168561,28.79546127168561,28.79546127168561,0.0,0.26875,0.26875,0.26875,0.0,-0.13849091502143396,-0.15962781664841352,-0.11735401339445439,0.04227380325395913,4868115c773c10a77426b19ee4d823663164f337a58d2aa9bb063da5b449083d,adfd72646c662db2744f0b9ba45b74455876ecdb639ce92656bbd3b2791dad77,bb484740c310f4e5848233007f7defb841c2894336eb08c567ac0beedeb8e286
5000132,0005_000133_cf_ef79fd8b45d1d4eed334,commercial_hqee,chain_extender,cf_ef79fd8b45d1d4eed334,reality_commercial_hqee,133,C1=CC(=CC=C1OCCO)OCCO,success,,,,结果包/ef/0005_000133_cf_ef79fd8b45d1d4eed334.tar.gz,0b2c0657d0af4dcf30ae47850e3d35248b3818557595518fcdb973e0cfbfeaf8,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-44.78948497,,,-9.9424908,-6.12844551,3.81404529,3.81404529,-1.10791442,-0.99193722,-0.15992916,3.801581289027099,-1.000000006412538e-08,133.410124,hydroxyl_oxygen,2,8.874553489188699,1.4,960,9,-0.43371478,6.261,2,1.90434616775369,0.952173083876845,34.15275639199921,0.31875,-0.20528467276905848,13,-0.43203573,6.257,2,1.9087023506505298,0.9543511753252649,25.22393119147654,0.23541666666666666,-0.09165123497243433,-0.432875255,-0.43371478,-0.43203573,0.0016790500000000153,6.259,6.257,6.261,0.004000000000000448,1.9065242592021099,1.90434616775369,1.9087023506505298,0.004356182896839922,29.68834379173788,25.22393119147654,34.15275639199921,8.92882520052267,0.27708333333333335,0.23541666666666666,0.31875,0.08333333333333331,-0.1484679538707464,-0.20528467276905848,-0.09165123497243433,0.11363343779662416,9387fc04bc79a581d2dca9008422d7b2fb737a0f41d73a1cfca47987b2c38bc9,b9936c305abb936b2b4dc6feb25857eebce591dfdde5e9cb9671a66a6f6a4639,f126d0d78efb90e08664164f342b42c35ec90c6c8ce24c587dc985a9d2ffb773
